QX1410	IPR_accession	IPR_description	GO_ID	N2_orthologs
QX1410.27729	IPR009057	Homedomain-like superfamily	-	plc-3
QX1410.27729	IPR009057	Homedomain-like superfamily	-	plc-3
QX1410.15557	IPR005514	Chymotrypsin family Peptidase-S1	-	NA
QX1410.15557	IPR005514	Chymotrypsin family Peptidase-S1	-	NA
QX1410.470	IPR003923	Transcription initiation factor TFIID, subunit 10	GO:0005634(InterPro)|GO:0006352(InterPro)	taf-10
QX1410.470	IPR003923	Transcription initiation factor TFIID, subunit 10	GO:0005634(InterPro)|GO:0006352(InterPro)	taf-10
QX1410.470	IPR003923	Transcription initiation factor TFIID, subunit 10	GO:0000124(PANTHER)|GO:0005634(InterPro)|GO:0005669(PANTHER)|GO:0006352(InterPro)|GO:0006367(PANTHER)|GO:0016251(PANTHER)|GO:1990841(PANTHER)	taf-10
QX1410.470	IPR003923	Transcription initiation factor TFIID, subunit 10	GO:0005634(InterPro)|GO:0006352(InterPro)	taf-10
QX1410.470	IPR003923	Transcription initiation factor TFIID, subunit 10	GO:0005634(InterPro)|GO:0006352(InterPro)	taf-10
QX1410.470	IPR003923	Transcription initiation factor TFIID, subunit 10	GO:0005634(InterPro)|GO:0006352(InterPro)	taf-10
QX1410.470	IPR003923	Transcription initiation factor TFIID, subunit 10	GO:0005634(InterPro)|GO:0006352(InterPro)	taf-10
QX1410.31335	IPR017455	Zinc finger, FYVE-related	-	aka-1
QX1410.31335	IPR022557	Smad anchor for receptor activation-like, C-terminal	-	aka-1
QX1410.31335	IPR011011	Zinc finger, FYVE/PHD-type	-	aka-1
QX1410.31335	IPR013083	Zinc finger, RING/FYVE/PHD-type	-	aka-1
QX1410.31335	IPR022557	Smad anchor for receptor activation-like, C-terminal	-	aka-1
QX1410.31335	-	-	GO:0016197(PANTHER)|GO:0031901(PANTHER)	aka-1
QX1410.31335	IPR000306	FYVE zinc finger	GO:0046872(InterPro)	aka-1
QX1410.31335	IPR000306	FYVE zinc finger	GO:0046872(InterPro)	aka-1
QX1410.24411	IPR036967	Small ribosomal subunit protein uS11 superfamily	GO:0003735(InterPro)|GO:0005840(InterPro)|GO:0006412(InterPro)	mrps-11
QX1410.24411	IPR001971	Small ribosomal subunit protein uS11	GO:0003735(InterPro)|GO:0005840(InterPro)|GO:0006412(InterPro)	mrps-11
QX1410.24411	IPR001971	Small ribosomal subunit protein uS11	GO:0003735(InterPro)|GO:0005840(InterPro)|GO:0006412(InterPro)	mrps-11
QX1410.24411	IPR001971	Small ribosomal subunit protein uS11	GO:0003735(InterPro)|GO:0005840(InterPro)|GO:0006412(InterPro)	mrps-11
QX1410.39397	IPR000917	Sulfatase, N-terminal	-	sul-3
QX1410.39397	IPR047115	Arylsulfatase B	GO:0008484(InterPro)	sul-3
QX1410.39397	IPR017850	Alkaline-phosphatase-like, core domain superfamily	-	sul-3
QX1410.39397	IPR017850	Alkaline-phosphatase-like, core domain superfamily	-	sul-3
QX1410.18112	IPR051115	Lysosomal-associated transmembrane transporter	GO:0005765(PANTHER)	dct-11
QX1410.13453	IPR002259	Equilibrative nucleoside transporter	GO:0005337(InterPro)|GO:0016020(InterPro)|GO:1901642(InterPro)	ent-6
QX1410.13453	IPR002259	Equilibrative nucleoside transporter	GO:0005337(InterPro)|GO:0016020(InterPro)|GO:1901642(InterPro)	ent-6
QX1410.13453	IPR002259	Equilibrative nucleoside transporter	GO:0005337(InterPro)|GO:0016020(InterPro)|GO:1901642(InterPro)	ent-6
QX1410.13453	IPR002259	Equilibrative nucleoside transporter	GO:0005337(InterPro)|GO:0016020(InterPro)|GO:1901642(InterPro)	ent-6
QX1410.13453	IPR002259	Equilibrative nucleoside transporter	GO:0005337(InterPro)|GO:0016020(InterPro)|GO:1901642(InterPro)	ent-6
QX1410.13453	IPR002259	Equilibrative nucleoside transporter	GO:0005337(InterPro)|GO:0016020(InterPro)|GO:1901642(InterPro)	ent-6
QX1410.13453	IPR002259	Equilibrative nucleoside transporter	GO:0005337(InterPro)|GO:0005337(PANTHER)|GO:0005886(PANTHER)|GO:0016020(InterPro)|GO:1901642(InterPro)	ent-6
QX1410.13453	IPR002259	Equilibrative nucleoside transporter	GO:0005337(InterPro)|GO:0016020(InterPro)|GO:1901642(InterPro)	ent-6
QX1410.13453	IPR002259	Equilibrative nucleoside transporter	GO:0005337(InterPro)|GO:0016020(InterPro)|GO:1901642(InterPro)	ent-6
QX1410.13453	IPR036259	MFS transporter superfamily	-	ent-6
QX1410.17919	IPR016439	Sphingosine N-acyltransferase Lag1/Lac1-like	GO:0046513(InterPro)|GO:0050291(InterPro)	hyl-2
QX1410.17919	IPR016439	Sphingosine N-acyltransferase Lag1/Lac1-like	GO:0046513(InterPro)|GO:0046513(PANTHER)|GO:0050291(InterPro)	hyl-2
QX1410.17919	IPR006634	TRAM/LAG1/CLN8 homology domain	GO:0016020(InterPro)	hyl-2
QX1410.17919	IPR006634	TRAM/LAG1/CLN8 homology domain	GO:0016020(InterPro)	hyl-2
QX1410.17919	IPR006634	TRAM/LAG1/CLN8 homology domain	GO:0016020(InterPro)	hyl-2
QX1410.14319	IPR011015	LEM/LEM-like domain superfamily	-	lem-3, WBGene00206377, WBGene00019483
QX1410.14319	IPR003887	LEM domain	-	lem-3, WBGene00206377, WBGene00019483
QX1410.14319	IPR036770	Ankyrin repeat-containing domain superfamily	-	lem-3, WBGene00206377, WBGene00019483
QX1410.14319	IPR002110	Ankyrin repeat	GO:0005515(InterPro)	lem-3, WBGene00206377, WBGene00019483
QX1410.14319	IPR036770	Ankyrin repeat-containing domain superfamily	-	lem-3, WBGene00206377, WBGene00019483
QX1410.14319	IPR000305	GIY-YIG endonuclease	-	lem-3, WBGene00206377, WBGene00019483
QX1410.14319	IPR002110	Ankyrin repeat	GO:0005515(InterPro)	lem-3, WBGene00206377, WBGene00019483
QX1410.14319	IPR002110	Ankyrin repeat	GO:0005515(InterPro)	lem-3, WBGene00206377, WBGene00019483
QX1410.14319	IPR011015	LEM/LEM-like domain superfamily	-	lem-3, WBGene00206377, WBGene00019483
QX1410.14319	IPR003887	LEM domain	-	lem-3, WBGene00206377, WBGene00019483
QX1410.14319	IPR002110	Ankyrin repeat	GO:0005515(InterPro)	lem-3, WBGene00206377, WBGene00019483
QX1410.14319	IPR034998	Ankyrin repeat and LEM domain-containing protein 1	GO:0000712(PANTHER)|GO:0000724(PANTHER)|GO:0004519(InterPro)|GO:0004520(PANTHER)|GO:0005654(PANTHER)|GO:0005737(PANTHER)	lem-3, WBGene00206377, WBGene00019483
QX1410.14319	IPR003887	LEM domain	-	lem-3, WBGene00206377, WBGene00019483
QX1410.39817	IPR036397	Ribonuclease H superfamily	GO:0003676(InterPro)	WBGene00018499
QX1410.19715	IPR012677	Nucleotide-binding alpha-beta plait domain superfamily	-	NA
QX1410.19715	IPR000504	RNA recognition motif domain	GO:0003723(InterPro)	NA
QX1410.19715	IPR000504	RNA recognition motif domain	GO:0003723(InterPro)	NA
QX1410.19715	IPR012677	Nucleotide-binding alpha-beta plait domain superfamily	-	NA
QX1410.19715	IPR000504	RNA recognition motif domain	GO:0003723(InterPro)	NA
QX1410.19715	IPR050374	RRT5/SRSF/Splicing Factor SR	GO:0003729(PANTHER)|GO:0005634(PANTHER)|GO:0005737(PANTHER)	NA
QX1410.19715	IPR000504	RNA recognition motif domain	GO:0003723(InterPro)	NA
QX1410.19715	IPR000504	RNA recognition motif domain	GO:0003723(InterPro)	NA
QX1410.19715	IPR035979	RNA-binding domain superfamily	GO:0003676(InterPro)	NA
QX1410.19715	IPR000504	RNA recognition motif domain	GO:0003723(InterPro)	NA
QX1410.22945	-	-	GO:0008080(PANTHER)	WBGene00020390
QX1410.22945	IPR000182	GNAT domain	GO:0016747(InterPro)	WBGene00020390
QX1410.22945	IPR000182	GNAT domain	GO:0016747(InterPro)	WBGene00020390
QX1410.22945	IPR016181	Acyl-CoA N-acyltransferase	-	WBGene00020390
QX1410.24312	IPR050271	UDP-glycosyltransferase	GO:0008194(PANTHER)	ugt-4
QX1410.24312	IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase	GO:0008194(InterPro)	ugt-4
QX1410.24312	IPR035595	UDP-glycosyltransferase family, conserved site	-	ugt-4
QX1410.24312	IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase	GO:0008194(InterPro)	ugt-4
QX1410.14636	IPR036322	WD40-repeat-containing domain superfamily	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR017399	WD repeat protein DCAF11/LEC14B	-	wdr-23
QX1410.14636	IPR001680	WD40 repeat	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR001680	WD40 repeat	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR001680	WD40 repeat	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR001680	WD40 repeat	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR001680	WD40 repeat	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR001680	WD40 repeat	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR001680	WD40 repeat	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR051859	DDB1- and CUL4-associated factor	GO:0043161(PANTHER)|GO:0080008(PANTHER)	wdr-23
QX1410.14636	IPR001680	WD40 repeat	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR001680	WD40 repeat	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR001680	WD40 repeat	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR001680	WD40 repeat	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR001680	WD40 repeat	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR001680	WD40 repeat	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515(InterPro)	wdr-23
QX1410.14636	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515(InterPro)	wdr-23
QX1410.994	IPR035500	Nuclear hormone receptor-like domain superfamily	-	nhr-55
QX1410.994	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-55
QX1410.994	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-55
QX1410.994	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-55
QX1410.994	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-55
QX1410.994	IPR000536	Nuclear hormone receptor, ligand-binding domain	-	nhr-55
QX1410.994	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-55
QX1410.994	IPR000536	Nuclear hormone receptor, ligand-binding domain	-	nhr-55
QX1410.994	IPR000536	Nuclear hormone receptor, ligand-binding domain	-	nhr-55
QX1410.994	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-55
QX1410.994	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-55
QX1410.994	IPR049636	Hepatocyte nuclear factor 4-like, DNA-binding domain	GO:0000978(InterPro)	nhr-55
QX1410.994	IPR013088	Zinc finger, NHR/GATA-type	GO:0006355(InterPro)|GO:0008270(InterPro)	nhr-55
QX1410.994	IPR035500	Nuclear hormone receptor-like domain superfamily	-	nhr-55
QX1410.994	IPR051152	Caenorhabditis elegans Orphan Nuclear Receptors	-	nhr-55
QX1410.994	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-55
QX1410.2817	IPR007018	Mediator complex, subunit Med6	GO:0003712(InterPro)|GO:0006357(InterPro)|GO:0016592(InterPro)	mdt-6
QX1410.2817	IPR007018	Mediator complex, subunit Med6	GO:0003712(InterPro)|GO:0006357(InterPro)|GO:0016592(InterPro)	mdt-6
QX1410.2817	IPR016820	Mediator complex, subunit Med6, metazoa/plant	GO:0003712(InterPro)|GO:0006357(InterPro)|GO:0016592(InterPro)	mdt-6
QX1410.2817	IPR038566	Mediator complex, subunit Med6 superfamily	-	mdt-6
QX1410.6476	IPR040335	Multivesicular body subunit 12A	GO:0000813(InterPro)|GO:0000813(PANTHER)|GO:0005829(PANTHER)|GO:0019075(PANTHER)|GO:0032510(PANTHER)|GO:0032801(PANTHER)|GO:0042058(PANTHER)|GO:0046755(PANTHER)	mvb-12
QX1410.6476	IPR018798	Multivesicular body subunit 12	GO:0000813(InterPro)	mvb-12
QX1410.6476	IPR023340	UMA domain	-	mvb-12
QX1410.6476	IPR023341	MABP domain	-	mvb-12
QX1410.501	IPR000418	Ets domain	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro)	NA
QX1410.501	IPR036388	Winged helix-like DNA-binding domain superfamily	-	NA
QX1410.501	IPR000418	Ets domain	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro)	NA
QX1410.501	IPR000418	Ets domain	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro)	NA
QX1410.501	IPR000418	Ets domain	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro)	NA
QX1410.501	IPR000418	Ets domain	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro)	NA
QX1410.501	IPR046328	ETS family	GO:0000981(PANTHER)|GO:0003700(InterPro)|GO:0005634(PANTHER)|GO:0006357(PANTHER)|GO:0006357(InterPro)|GO:0030154(PANTHER)	NA
QX1410.501	IPR000418	Ets domain	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro)	NA
QX1410.501	IPR036390	Winged helix DNA-binding domain superfamily	-	NA
QX1410.501	IPR000418	Ets domain	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro)	NA
QX1410.14288	IPR012885	Sdz-33, F-box domain	-	WBGene00011497
QX1410.14288	-	-	GO:0009790(PANTHER)	WBGene00011497
QX1410.12056	IPR002184	7TM GPCR, serpentine receptor class b (Srb)	GO:0004888(InterPro)|GO:0007606(InterPro)|GO:0016020(InterPro)	srb-5
QX1410.12056	IPR002184	7TM GPCR, serpentine receptor class b (Srb)	GO:0004888(InterPro)|GO:0007606(InterPro)|GO:0016020(InterPro)	srb-5
QX1410.12056	IPR002184	7TM GPCR, serpentine receptor class b (Srb)	GO:0004888(InterPro)|GO:0007606(InterPro)|GO:0016020(InterPro)	srb-5
QX1410.12056	IPR002184	7TM GPCR, serpentine receptor class b (Srb)	GO:0004888(InterPro)|GO:0007606(InterPro)|GO:0016020(InterPro)	srb-5
QX1410.12056	IPR002184	7TM GPCR, serpentine receptor class b (Srb)	GO:0004888(InterPro)|GO:0007606(InterPro)|GO:0016020(InterPro)	srb-5
QX1410.12056	IPR002184	7TM GPCR, serpentine receptor class b (Srb)	GO:0004888(InterPro)|GO:0007606(InterPro)|GO:0016020(InterPro)	srb-5
QX1410.12056	IPR002184	7TM GPCR, serpentine receptor class b (Srb)	GO:0004888(InterPro)|GO:0007606(InterPro)|GO:0016020(InterPro)	srb-5
QX1410.36013	IPR009050	Globin-like superfamily	-	glb-1
QX1410.36013	IPR012085	Globin, nematode	GO:0005506(InterPro)|GO:0015671(InterPro)|GO:0019825(InterPro)|GO:0020037(InterPro)	glb-1
QX1410.36013	IPR012292	Globin/Protoglobin	GO:0019825(InterPro)|GO:0020037(InterPro)	glb-1
QX1410.36013	IPR000971	Globin	GO:0020037(InterPro)	glb-1
QX1410.36013	IPR000971	Globin	GO:0020037(InterPro)	glb-1
QX1410.36013	IPR044399	Myoglobin-like, M family globin domain	-	glb-1
QX1410.11581	-	-	GO:0015093(PANTHER)|GO:0031966(PANTHER)|GO:0048250(PANTHER)	mfn-1
QX1410.11581	IPR018108	Mitochondrial carrier protein, transmembrane region	-	mfn-1
QX1410.11581	IPR018108	Mitochondrial carrier protein, transmembrane region	-	mfn-1
QX1410.11581	IPR018108	Mitochondrial carrier protein, transmembrane region	-	mfn-1
QX1410.11581	IPR023395	Mitochondrial carrier protein domain superfamily	-	mfn-1
QX1410.11581	IPR023395	Mitochondrial carrier protein domain superfamily	-	mfn-1
QX1410.11581	IPR018108	Mitochondrial carrier protein, transmembrane region	-	mfn-1
QX1410.11581	IPR023395	Mitochondrial carrier protein domain superfamily	-	mfn-1
QX1410.11581	IPR018108	Mitochondrial carrier protein, transmembrane region	-	mfn-1
QX1410.11581	IPR018108	Mitochondrial carrier protein, transmembrane region	-	mfn-1
QX1410.26087	IPR002542	T20D4.11-like domain	-	WBGene00010432
QX1410.14418	IPR044076	Large ribosomal subunit protein P2, eukaryotes	GO:0002182(InterPro)|GO:0003735(InterPro)|GO:0022625(InterPro)	NA
QX1410.14418	IPR044076	Large ribosomal subunit protein P2, eukaryotes	GO:0002182(InterPro)|GO:0003735(InterPro)|GO:0022625(InterPro)	NA
QX1410.14418	IPR027534	Large ribosomal subunit protein P1/P2	GO:0003735(InterPro)|GO:0005840(InterPro)|GO:0006414(InterPro)	NA
QX1410.14418	IPR038716	Large ribosomal subunit protein P1/P2, N-terminal domain	-	NA
QX1410.30159	IPR021629	Mediator complex, subunit Med23	GO:0005667(PANTHER)|GO:0006357(PANTHER)|GO:0010628(PANTHER)|GO:0016592(PANTHER)	sur-2
QX1410.30159	IPR021629	Mediator complex, subunit Med23	-	sur-2
QX1410.42197	IPR019426	7TM GPCR, serpentine receptor class v (Srv)	-	WBGene00016767
QX1410.42197	IPR007350	Transposase, Tc5, C-terminal	-	WBGene00016767
QX1410.42197	IPR052665	Neuropeptide-activated GPCR	GO:0016020(PANTHER)	WBGene00016767
QX1410.25306	IPR017927	FAD-binding domain, ferredoxin reductase-type	GO:0016491(InterPro)	WBGene00020267, hpo-19
QX1410.25306	IPR017938	Riboflavin synthase-like beta-barrel	-	WBGene00020267, hpo-19
QX1410.25306	IPR001433	Oxidoreductase FAD/NAD(P)-binding	GO:0016491(InterPro)	WBGene00020267, hpo-19
QX1410.25306	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-	WBGene00020267, hpo-19
QX1410.25306	IPR008333	Flavoprotein pyridine nucleotide cytochrome reductase-like, FAD-binding domain	-	WBGene00020267, hpo-19
QX1410.25306	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-	WBGene00020267, hpo-19
QX1410.25306	IPR001834	NADH:cytochrome b5 reductase-like	GO:0005739(PANTHER)|GO:0016491(InterPro)|GO:0071949(PANTHER)	WBGene00020267, hpo-19
QX1410.25306	IPR001709	Flavoprotein pyridine nucleotide cytochrome reductase	GO:0016491(InterPro)	WBGene00020267, hpo-19
QX1410.25306	IPR001709	Flavoprotein pyridine nucleotide cytochrome reductase	GO:0016491(InterPro)	WBGene00020267, hpo-19
QX1410.25306	IPR001709	Flavoprotein pyridine nucleotide cytochrome reductase	GO:0016491(InterPro)	WBGene00020267, hpo-19
QX1410.25306	IPR001709	Flavoprotein pyridine nucleotide cytochrome reductase	GO:0016491(InterPro)	WBGene00020267, hpo-19
QX1410.43667	IPR045022	3-ketodihydrosphingosine reductase KDSR-like	GO:0006666(InterPro)|GO:0030148(InterPro)|GO:0047560(InterPro)	WBGene00021367
QX1410.43667	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00021367
QX1410.43667	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00021367
QX1410.43667	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00021367
QX1410.43667	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00021367
QX1410.43667	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00021367
QX1410.43667	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00021367
QX1410.43667	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00021367
QX1410.43667	IPR002347	Short-chain dehydrogenase/reductase SDR	-	WBGene00021367
QX1410.43667	IPR036291	NAD(P)-binding domain superfamily	-	WBGene00021367
QX1410.43667	-	-	GO:0005789(PANTHER)|GO:0006666(PANTHER)|GO:0030148(PANTHER)|GO:0047560(PANTHER)	WBGene00021367
QX1410.856	IPR019428	7TM GPCR, serpentine receptor class r (Str)	-	str-20, WBGene00009046, str-25
QX1410.6674	IPR037796	Transcription initiation factor TFIID subunit 6	GO:0000124(InterPro)|GO:0003713(PANTHER)|GO:0005669(InterPro)|GO:0005669(PANTHER)|GO:0006367(InterPro)|GO:0016251(PANTHER)|GO:0016251(InterPro)|GO:0046695(InterPro)|GO:0051123(PANTHER)	taf-6.2
QX1410.6674	IPR011442	TAF6, C-terminal HEAT repeat domain	GO:0006367(InterPro)	taf-6.2
QX1410.6674	IPR011442	TAF6, C-terminal HEAT repeat domain	GO:0006367(InterPro)	taf-6.2
QX1410.6674	IPR009072	Histone-fold	GO:0046982(InterPro)	taf-6.2
QX1410.6674	IPR046344	TAF6, C-terminal HEAT repeat domain superfamily	GO:0006367(InterPro)	taf-6.2
QX1410.30342	IPR022559	Protein SUP-1-like	-	WBGene00007474
QX1410.30342	IPR022559	Protein SUP-1-like	-	WBGene00007474
QX1410.12667	IPR036941	Receptor L-domain superfamily	-	NA
QX1410.12667	IPR000494	Receptor L-domain	-	NA
QX1410.12667	IPR053079	SPS2 domain-containing protein	-	NA
QX1410.9935	IPR042317	F-box protein she-1-like	-	NA
QX1410.9935	IPR001810	F-box domain	GO:0005515(InterPro)	NA
QX1410.35847	IPR050079	DEAD box RNA helicase	GO:0003724(PANTHER)|GO:0005829(PANTHER)	WBGene00012059
QX1410.35847	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-	WBGene00012059
QX1410.35847	IPR001650	Helicase, C-terminal domain-like	-	WBGene00012059
QX1410.35847	IPR014001	Helicase superfamily 1/2, ATP-binding domain	-	WBGene00012059
QX1410.35847	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-	WBGene00012059
QX1410.35847	IPR044765	DDX47/Rrp3, DEAD-box helicase domain	GO:0005524(InterPro)	WBGene00012059
QX1410.35847	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-	WBGene00012059
QX1410.35847	IPR001650	Helicase, C-terminal domain-like	-	WBGene00012059
QX1410.35847	IPR001650	Helicase, C-terminal domain-like	-	WBGene00012059
QX1410.35847	IPR000629	ATP-dependent RNA helicase DEAD-box, conserved site	-	WBGene00012059
QX1410.35847	IPR014014	RNA helicase, DEAD-box type, Q motif	GO:0003724(InterPro)	WBGene00012059
QX1410.35847	IPR011545	DEAD/DEAH-box helicase domain	GO:0003676(InterPro)|GO:0005524(InterPro)	WBGene00012059
QX1410.35847	IPR014001	Helicase superfamily 1/2, ATP-binding domain	-	WBGene00012059
QX1410.1599	IPR001612	Caveolin	GO:0005901(PANTHER)|GO:0060090(PANTHER)|GO:0070836(InterPro)|GO:0070836(PANTHER)	cav-2
QX1410.1599	IPR001612	Caveolin	GO:0070836(InterPro)	cav-2
QX1410.38694	IPR036388	Winged helix-like DNA-binding domain superfamily	-	NA
QX1410.38694	IPR036397	Ribonuclease H superfamily	GO:0003676(InterPro)	NA
QX1410.38694	IPR052709	Transposase-Methyltransferase Hybrid	-	NA
QX1410.38694	IPR001888	Transposase, type 1	-	NA
QX1410.38694	IPR041426	Mos1 transposase, HTH domain	-	NA
QX1410.11495	IPR002486	Nematode cuticle collagen, N-terminal	GO:0042302(InterPro)	col-81
QX1410.11495	IPR008160	Collagen triple helix repeat	-	col-81
QX1410.11495	IPR008160	Collagen triple helix repeat	-	col-81
QX1410.11495	IPR002486	Nematode cuticle collagen, N-terminal	GO:0042302(InterPro)	col-81
QX1410.13526	IPR000408	Regulator of chromosome condensation, RCC1	-	WBGene00021657
QX1410.13526	IPR009091	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II	-	WBGene00021657
QX1410.13526	IPR009091	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II	-	WBGene00021657
